Series,Value,actual,error,Rec
EABOth,118.114231522064,83.2177924,-34.896439122064,mint_shrink
EABOth,94.6842996620414,114.427603,19.7433033379586,mint_shrink
EABOth,84.4784981805693,174.6426209,90.1641227194307,mint_shrink
EACHol,1066.98123397729,1069.365621,2.38438702270992,mint_shrink
EACHol,333.282868529684,364.3923268,31.109458270316,mint_shrink
EACHol,401.081553285515,508.2558471,107.174293814485,mint_shrink
EACHol,580.228717256555,734.4992515,154.270534243445,mint_shrink
EACHol,286.956634201675,313.0172373,26.060603098325,mint_shrink
EACHol,282.291967730962,316.7173535,34.425385769038,mint_shrink
EACHol,321.50179585756,369.4041112,47.90231534244,mint_shrink
EACHol,231.914321337885,296.61421,64.699888662115,mint_shrink
EACHol,258.458432287192,265.658949,7.200516712808,mint_shrink
EACHol,390.51541884396,370.6423744,-19.87304444396,mint_shrink
EACHol,333.922226108035,349.7501745,15.827948391965,mint_shrink
EACHol,389.501291399395,343.9676074,-45.533683999395,mint_shrink
EACHol,1071.63282839192,1347.132163,275.49933460808,mint_shrink
EACHol,418.483310970578,634.4749031,215.991592129422,mint_shrink
EACHol,493.375099879579,602.6556778,109.280577920421,mint_shrink
EACHol,692.371477953727,607.5950638,-84.7764141537269,mint_shrink
EACHol,340.397317650724,327.5913238,-12.805993850724,mint_shrink
EACHol,332.853479028477,305.0930283,-27.760450728477,mint_shrink
EACHol,374.099626385985,277.2993267,-96.800299685985,mint_shrink
EACHol,293.071887760476,208.2103547,-84.861533060476,mint_shrink
EACHol,290.94156079593,250.9384939,-40.00306689593,mint_shrink
EACHol,432.462528598551,463.0235674,30.561038801449,mint_shrink
EACHol,402.779688396619,691.0640782,288.284389803381,mint_shrink
EACHol,451.891118743427,404.995162,-46.895956743427,mint_shrink
EACVis,229.97297800951,386.3431648,156.37018679049,mint_shrink
EACVis,122.633315930727,69.9641394,-52.669176530727,mint_shrink
EACVis,149.874313835534,154.4976445,4.62333066446601,mint_shrink
EACVis,165.438876083136,275.4724348,110.033558716864,mint_shrink
EACVis,118.937851511227,85.5947954,-33.343056111227,mint_shrink
EACVis,110.842032919105,122.6577152,11.815682280895,mint_shrink
EACVis,137.553788300739,64.7197528,-72.834035500739,mint_shrink
EACVis,117.59255697924,89.4328678,-28.15968917924,mint_shrink
EACVis,100.415335767692,69.6924273,-30.722908467692,mint_shrink
EACVis,132.335368521534,127.1559974,-5.179371121534,mint_shrink
EACVis,117.127274744146,210.8286157,93.701340955854,mint_shrink
EACVis,144.997324095926,150.9257145,5.92839040407401,mint_shrink
EACVis,262.723071326919,362.0937717,99.370700373081,mint_shrink
EACVis,131.991996300594,130.4031376,-1.58885870059399,mint_shrink
EACVis,155.520397310759,220.4152842,64.894886889241,mint_shrink
EACVis,182.039974966191,96.8716068,-85.168368166191,mint_shrink
EACVis,132.858284005894,212.7308012,79.872517194106,mint_shrink
EACVis,114.658628524086,137.8655374,23.206908875914,mint_shrink
EACVis,142.827889400575,176.8553264,34.027436999425,mint_shrink
EACVis,125.820796827632,58.1393516,-67.681445227632,mint_shrink
EACVis,110.855235226306,141.1313751,30.276139873694,mint_shrink
EACVis,142.967366225954,201.6575626,58.690196374046,mint_shrink
EACVis,138.490458560538,158.0121223,19.521663739462,mint_shrink
EACVis,166.550019292519,258.0109325,91.460913207481,mint_shrink
EACBus,19.5181879561212,11.3669566,-8.1512313561212,mint_shrink
EACBus,31.5239715328886,14.3634803,-17.1604912328886,mint_shrink
EACBus,18.4434573664825,33.3035867,14.8601293335175,mint_shrink
EACBus,24.6087121949903,44.0504203,19.4417081050097,mint_shrink
EACBus,27.1140538063176,32.746548,5.6324941936824,mint_shrink
EACBus,76.1445813804213,11.5260002,-64.6185811804213,mint_shrink
EACBus,27.4410972859633,10.2605662,-17.1805310859633,mint_shrink
EACBus,38.3908137286574,37.1335933,-1.2572204286574,mint_shrink
EACBus,34.012815791955,116.8299341,82.817118308045,mint_shrink
EACBus,45.1389537060278,44.4364546,-0.702499106027801,mint_shrink
EACBus,41.6312987016585,108.3475926,66.7162938983415,mint_shrink
EACBus,90.5608325214706,14.6400677,-75.9207648214706,mint_shrink
EACBus,24.5883056242115,483.3573969,458.769091275789,mint_shrink
EACBus,37.280402157343,29.2645176,-8.015884557343,mint_shrink
EACBus,44.5866445911518,93.4063262,48.8196816088482,mint_shrink
EACBus,55.7805514662825,62.1565128,6.3759613337175,mint_shrink
EACBus,42.7411336007479,51.7866449,9.0455112992521,mint_shrink
EACBus,79.0397565615019,67.7920547,-11.2477018615019,mint_shrink
EACBus,34.726200097203,67.2561544,32.529954302797,mint_shrink
EACBus,63.4577717442624,108.7788769,45.3211051557376,mint_shrink
EACBus,62.6412606327878,25.9412386,-36.7000220327878,mint_shrink
EACBus,60.1710786561229,100.4154378,40.2443591438771,mint_shrink
EACBus,75.511738215086,48.6855505,-26.826187715086,mint_shrink
EACBus,104.798856930224,79.7031117,-25.095745230224,mint_shrink
EACOth,6.66095162615155,0,-6.66095162615155,mint_shrink
EACOth,6.16716582964468,5.1150478,-1.05211802964468,mint_shrink
EACOth,11.9587415719979,8.553067,-3.4056745719979,mint_shrink
EACOth,9.16255302316474,63.4493269,54.2867738768353,mint_shrink
EACOth,0.573480652954828,4.7218308,4.14835014704517,mint_shrink
EACOth,10.7272383648239,7.0223076,-3.7049307648239,mint_shrink
EACOth,9.50819347571496,19.7328519,10.224658424285,mint_shrink
EACOth,6.19645768043193,15.9900892,9.79363151956807,mint_shrink
EACOth,10.9733774557274,16.4877248,5.5143473442726,mint_shrink
EACOth,19.1200032683617,7.0946385,-12.0253647683617,mint_shrink
EACOth,16.3527230560589,37.4719632,21.1192401439411,mint_shrink
EACOth,9.08123504970822,1.3152391,-7.76599594970822,mint_shrink
EACOth,9.9262480520351,18.2280342,8.3017861479649,mint_shrink
EACOth,8.35586159673723,6.525752,-1.83010959673723,mint_shrink
EACOth,16.7074442779097,4.3548398,-12.3526044779097,mint_shrink
EACOth,14.7313573443081,4.1453521,-10.5860052443081,mint_shrink
EACOth,9.53810698535847,7.8797944,-1.65831258535847,mint_shrink
EACOth,10.7002621829517,42.7037593,32.0034971170483,mint_shrink
EACOth,9.22841782388905,70.1295106,60.901092776111,mint_shrink
EACOth,9.65251379898408,2.6277625,-7.02475129898408,mint_shrink
EACOth,15.5340897844172,69.0001263,53.4660365155828,mint_shrink
EACOth,20.1197104577842,0,-20.1197104577842,mint_shrink
EACOth,23.6902501482827,49.8725602,26.1823100517173,mint_shrink
EACOth,12.3360855724078,0.2360885,-12.0999970724078,mint_shrink
EBAHol,30.9207967206963,48.7325685,17.8117717793037,mint_shrink
EBAHol,4.06967629005022,8.8911273,4.82145100994978,mint_shrink
EBAHol,24.1151336712737,6.6090253,-17.5061083712737,mint_shrink
EBAHol,21.6898544555249,181.8980779,160.208223444475,mint_shrink
EBAHol,85.2540269946769,73.9214984,-11.3325285946769,mint_shrink
EBAHol,112.768866468025,101.5717312,-11.197135268025,mint_shrink
EBAHol,259.462999226337,285.2165194,25.753520173663,mint_shrink
EBAHol,264.265759321499,126.1980922,-138.067667121499,mint_shrink
EBAHol,216.689370620652,291.4441355,74.754764879348,mint_shrink
EBAHol,143.820214087624,63.9997566,-79.820457487624,mint_shrink
EBAHol,22.3397820474756,75.09023,52.7504479525244,mint_shrink
EBAHol,5.27650555804943,0,-5.27650555804943,mint_shrink
EBAHol,26.2566925027997,74.4115056,48.1548130972003,mint_shrink
EBAHol,14.2336489385795,2.8962394,-11.3374095385795,mint_shrink
EBAHol,24.4153492450464,25.7953559,1.3800066549536,mint_shrink
EBAHol,29.2156989336378,37.7030015,8.4873025663622,mint_shrink
EBAHol,61.5324327078839,93.3012774,31.7688446921161,mint_shrink
EBAHol,119.96397826043,108.7687695,-11.19520876043,mint_shrink
EBAHol,256.680758534881,379.287048,122.606289465119,mint_shrink
EBAHol,273.351888920684,208.1572591,-65.194629820684,mint_shrink
EBAHol,233.005560721874,545.6154438,312.609883078126,mint_shrink
EBAHol,178.163215997617,88.5946347,-89.568581297617,mint_shrink
EBAHol,48.1715480182382,62.9882238,14.8166757817618,mint_shrink
EBAHol,19.2822095661756,12.6901491,-6.5920604661756,mint_shrink
EBAVis,21.6262737885335,40.0314075,18.4051337114665,mint_shrink
EBAVis,29.868582223413,19.5317771,-10.336805123413,mint_shrink
EBAVis,12.5151136118547,64.3608846,51.8457709881453,mint_shrink
EBAVis,42.2305388361552,22.1703608,-20.0601780361552,mint_shrink
EBAVis,30.7528402124226,24.7959182,-5.9569220124226,mint_shrink
EBAVis,51.53010001415,0,-51.53010001415,mint_shrink
EBAVis,74.6089558314283,9.8622319,-64.7467239314283,mint_shrink
EBAVis,48.8979799201774,202.1506185,153.252638579823,mint_shrink
EBAVis,48.0768071234964,18.7125025,-29.3643046234964,mint_shrink
EBAVis,43.6605919060625,74.1970691,30.5364771939375,mint_shrink
EBAVis,21.8619789100675,28.4951449,6.6331659899325,mint_shrink
EBAVis,37.3885649400365,66.4148302,29.0262652599635,mint_shrink
EBAVis,30.8488152965106,35.8931267,5.0443114034894,mint_shrink
EBAVis,33.7200938126834,0,-33.7200938126834,mint_shrink
EBAVis,17.8200015080896,53.5794354,35.7594338919104,mint_shrink
EBAVis,41.4798229399225,97.3429424,55.8631194600775,mint_shrink
EBAVis,38.5386453857371,34.219835,-4.3188103857371,mint_shrink
EBAVis,54.6257078116604,21.5603369,-33.0653709116604,mint_shrink
EBAVis,77.557980595036,146.7904936,69.232513004964,mint_shrink
EBAVis,83.5328608614301,35.0502176,-48.4826432614301,mint_shrink
EBAVis,39.9563063388561,3.9611522,-35.9951541388561,mint_shrink
EBAVis,51.158469323592,30.0133335,-21.145135823592,mint_shrink
EBAVis,21.969779612505,21.0013422,-0.968437412505001,mint_shrink
EBAVis,41.7169158600076,47.0677973,5.3508814399924,mint_shrink
EBABus,492.80580297629,410.7047047,-82.10109827629,mint_shrink
EBABus,496.336459673016,639.8730289,143.536569226984,mint_shrink
EBABus,574.377361851007,953.8101667,379.432804848993,mint_shrink
EBABus,733.155038369478,980.3466709,247.191632530522,mint_shrink
EBABus,705.535292151385,743.9862771,38.4509849486151,mint_shrink
EBABus,755.835391119599,274.891246,-480.944145119599,mint_shrink
EBABus,525.532540437662,475.7967651,-49.7357753376619,mint_shrink
EBABus,551.781448624201,1073.246552,521.465103375799,mint_shrink
EBABus,770.683724926318,1062.176331,291.492606073682,mint_shrink
EBABus,850.30374550404,940.121543,89.81779749596,mint_shrink
EBABus,778.275124503544,1215.243244,436.968119496456,mint_shrink
EBABus,953.979748216823,758.0407421,-195.939006116823,mint_shrink
EBABus,689.491474061672,750.9217945,61.4303204383281,mint_shrink
EBABus,791.215953204936,442.0968368,-349.119116404936,mint_shrink
EBABus,688.352125647825,384.4294282,-303.922697447825,mint_shrink
EBABus,669.489718025036,745.7933519,76.3036338749639,mint_shrink
EBABus,723.268572105511,783.6704289,60.4018567944891,mint_shrink
EBABus,747.195044830225,676.3069842,-70.888060630225,mint_shrink
EBABus,711.426404084908,690.4134652,-21.012938884908,mint_shrink
EBABus,812.56520292791,690.1951527,-122.37005022791,mint_shrink
EBABus,754.190593353322,572.9716435,-181.218949853322,mint_shrink
EBABus,759.645584453207,611.3676187,-148.277965753207,mint_shrink
EBABus,745.739414237932,734.8522545,-10.8871597379321,mint_shrink
EBABus,805.278433261875,596.4096282,-208.868805061875,mint_shrink
EBAOth,-5.10439708551858,0,5.10439708551858,mint_shrink
EBAOth,0.238275750008333,5.9721521,5.73387634999167,mint_shrink
EBAOth,-1.1817596202342,0,1.1817596202342,mint_shrink
EBAOth,-2.11569280426506,0,2.11569280426506,mint_shrink
EBAOth,6.1859640699744,0,-6.1859640699744,mint_shrink
EBAOth,4.40916694794995,0,-4.40916694794995,mint_shrink
EBAOth,4.72953186099613,0,-4.72953186099613,mint_shrink
EBAOth,2.93286987826352,0.4081448,-2.52472507826352,mint_shrink
EBAOth,-2.29006645938729,0,2.29006645938729,mint_shrink
EBAOth,-1.28647412167266,0,1.28647412167266,mint_shrink
EBAOth,-3.65085211203245,3.9700864,7.62093851203245,mint_shrink
EBAOth,3.09128529214327,1.9779216,-1.11336369214327,mint_shrink
EBAOth,-2.95278925991817,0,2.95278925991817,mint_shrink
EBAOth,-0.454456136227898,2.1280283,2.5824844362279,mint_shrink
EBAOth,-1.46603760293919,0,1.46603760293919,mint_shrink
EBAOth,-2.82935885323278,0,2.82935885323278,mint_shrink
EBAOth,5.73844607695709,1.4841813,-4.25426477695709,mint_shrink
EBAOth,4.78846949451823,0,-4.78846949451823,mint_shrink
EBAOth,3.70112381233109,3.9945694,0.29344558766891,mint_shrink
EBAOth,2.03785347207352,0,-2.03785347207352,mint_shrink
EBAOth,-2.67065092478987,0.9658592,3.63651012478987,mint_shrink
EBAOth,-1.78118467720562,0,1.78118467720562,mint_shrink
EBAOth,-3.52159451545787,39.0416488,42.5632433154579,mint_shrink
EBAOth,4.261581292882,0,-4.261581292882,mint_shrink
ECAHol,137.79927587666,127.8029239,-9.99635197666001,mint_shrink
ECAHol,31.0095186278069,239.4644314,208.454912772193,mint_shrink
ECAHol,65.7899060251449,118.2795518,52.4896457748551,mint_shrink
ECAHol,88.761864938234,31.0153914,-57.746473538234,mint_shrink
ECAHol,38.226658947961,53.5929245,15.366265552039,mint_shrink
ECAHol,61.7543268729681,46.7164679,-15.0378589729681,mint_shrink
ECAHol,68.2105870203474,52.821711,-15.3888760203474,mint_shrink
ECAHol,44.8711242855086,46.5051777,1.6340534144914,mint_shrink
ECAHol,116.747766453583,41.3267258,-75.421040653583,mint_shrink
ECAHol,100.657313200521,33.9281178,-66.729195400521,mint_shrink
ECAHol,41.6868568407581,43.9825802,2.2957233592419,mint_shrink
ECAHol,24.4328860113176,9.759193,-14.6736930113176,mint_shrink
ECAHol,133.845725898218,305.0544052,171.208679301782,mint_shrink
ECAHol,53.2836943035255,52.0748192,-1.2088751035255,mint_shrink
ECAHol,62.5038435431035,88.5165094,26.0126658568965,mint_shrink
ECAHol,82.4727292080349,159.6632948,77.1905655919651,mint_shrink
ECAHol,48.5385990738837,96.6971272,48.1585281261163,mint_shrink
ECAHol,67.3409777544301,44.7234368,-22.6175409544301,mint_shrink
ECAHol,76.5727617305077,105.661056,29.0882942694923,mint_shrink
ECAHol,52.3934418878647,82.2798848,29.8864429121353,mint_shrink
ECAHol,119.394120119537,118.0202819,-1.37383821953701,mint_shrink
ECAHol,110.848365540328,187.340827,76.492461459672,mint_shrink
ECAHol,67.9213549402113,131.4633511,63.5419961597887,mint_shrink
ECAHol,49.9619919565494,27.5491336,-22.4128583565494,mint_shrink
ECAVis,64.8242362604041,32.7391647,-32.0850715604041,mint_shrink
ECAVis,17.509521611604,46.9887608,29.479239188396,mint_shrink
ECAVis,41.7651167705741,20.6264036,-21.1387131705741,mint_shrink
ECAVis,49.2547352059924,63.4132522,14.1585169940076,mint_shrink
ECAVis,17.8126442552062,42.5377353,24.7250910447938,mint_shrink
ECAVis,36.0323941509963,127.435219,91.4028248490037,mint_shrink
ECAVis,63.8239426037382,180.4736532,116.649710596262,mint_shrink
ECAVis,71.0546064866527,42.8996586,-28.1549478866527,mint_shrink
ECAVis,60.6118425211088,82.6907441,22.0789015788912,mint_shrink
ECAVis,74.8011386815371,37.0259456,-37.7751930815371,mint_shrink
ECAVis,32.5269369402808,49.6344959,17.1075589597192,mint_shrink
ECAVis,52.9442421476294,72.9234579,19.9792157523706,mint_shrink
ECAVis,70.0861039211524,80.6039687,10.5178647788476,mint_shrink
ECAVis,34.1582518772274,31.3831446,-2.7751072772274,mint_shrink
ECAVis,45.2494722302281,18.9870083,-26.2624639302281,mint_shrink
ECAVis,56.8690761798167,78.5333199,21.6642437201833,mint_shrink
ECAVis,30.7710787213979,45.8287941,15.0577153786021,mint_shrink
ECAVis,51.4388945898628,5.8266734,-45.6122211898628,mint_shrink
ECAVis,61.326297719524,91.7623716,30.436073880476,mint_shrink
ECAVis,58.1221316497142,69.1679284,11.0457967502858,mint_shrink
ECAVis,64.7339336115617,39.807044,-24.9268896115617,mint_shrink
ECAVis,67.7392115082858,42.527852,-25.2113595082858,mint_shrink
ECAVis,36.2164739714786,39.5461538,3.3296798285214,mint_shrink
ECAVis,53.6218038161897,82.8988413,29.2770374838103,mint_shrink
ECABus,87.3379071076649,173.1608477,85.8229405923351,mint_shrink
ECABus,80.1719346398413,208.1362509,127.964316260159,mint_shrink
ECABus,158.678367341905,260.2580954,101.579728058095,mint_shrink
ECABus,134.940577356608,141.6337486,6.69317124339199,mint_shrink
ECABus,130.374179937525,81.0989311,-49.275248837525,mint_shrink
ECABus,118.186445520146,134.4205478,16.234102279854,mint_shrink
ECABus,126.256097452995,162.4245393,36.168441847005,mint_shrink
ECABus,130.635465485733,245.7405029,115.105037414267,mint_shrink
ECABus,143.554094475515,176.546998,32.992903524485,mint_shrink
ECABus,146.511327366352,362.5139339,216.002606533648,mint_shrink
ECABus,214.889524047931,308.7629169,93.873392852069,mint_shrink
ECABus,188.089290424963,341.1791684,153.089877975037,mint_shrink
ECABus,185.424038150753,62.6164298,-122.807608350753,mint_shrink
ECABus,142.72464853709,149.0850334,6.36038486291,mint_shrink
ECABus,200.703916676366,228.9437346,28.239817923634,mint_shrink
ECABus,170.76403561393,146.6843952,-24.07964041393,mint_shrink
ECABus,175.547832046265,135.3697808,-40.178051246265,mint_shrink
ECABus,164.192969055244,527.9267175,363.733748444756,mint_shrink
ECABus,237.912581468514,114.5007774,-123.411804068514,mint_shrink
ECABus,185.279054486629,156.3235,-28.955554486629,mint_shrink
ECABus,179.570044568205,312.549319,132.979274431795,mint_shrink
ECABus,239.08727845496,282.6999934,43.61271494504,mint_shrink
ECABus,268.500846652612,209.723151,-58.777695652612,mint_shrink
ECABus,232.308548360773,178.3378797,-53.970668660773,mint_shrink
ECAOth,1.94304126966481,13.6449636,11.7019223303352,mint_shrink
ECAOth,4.41513207847134,0.8483201,-3.56681197847134,mint_shrink
ECAOth,6.56750624551524,30.9942521,24.4267458544848,mint_shrink
ECAOth,6.11465187484523,16.3114234,10.1967715251548,mint_shrink
ECAOth,7.54757165456124,8.717935,1.17036334543876,mint_shrink
ECAOth,6.20446513127211,14.9713887,8.76692356872789,mint_shrink
ECAOth,13.7030930268634,3.5120702,-10.1910228268634,mint_shrink
ECAOth,2.98376819322735,14.8627587,11.8789905067727,mint_shrink
ECAOth,9.79280476812549,1.6093484,-8.18345636812549,mint_shrink
ECAOth,8.12488148725513,2.0519476,-6.07293388725513,mint_shrink
ECAOth,1.00131578445537,0.8930426,-0.10827318445537,mint_shrink
ECAOth,3.79603163783184,1.9015233,-1.89450833783184,mint_shrink
ECAOth,3.57311461028768,3.8289601,0.25584548971232,mint_shrink
ECAOth,4.25371540684851,1.3211,-2.93261540684851,mint_shrink
ECAOth,8.70944254093227,5.8577198,-2.85172274093227,mint_shrink
ECAOth,4.77478123533609,2.024929,-2.74985223533609,mint_shrink
ECAOth,5.22690147960939,0,-5.22690147960939,mint_shrink
ECAOth,5.05835392534496,0,-5.05835392534496,mint_shrink
ECAOth,10.3688165273342,9.2712729,-1.0975436273342,mint_shrink
ECAOth,2.79589933944932,15.3220991,12.5261997605507,mint_shrink
ECAOth,7.87632148016217,11.7846836,3.90836211983783,mint_shrink
ECAOth,7.57924068085682,31.4697271,23.8904864191432,mint_shrink
ECAOth,3.07651346284786,0.6687574,-2.40775606284786,mint_shrink
ECAOth,3.80696993152327,1.8738339,-1.93313603152327,mint_shrink
FAAHol,448.863674442586,683.6786456,234.814971157414,mint_shrink
FAAHol,253.430529508319,212.6766709,-40.753858608319,mint_shrink
FAAHol,296.101128772808,359.1187505,63.017621727192,mint_shrink
FAAHol,239.575891292751,197.8382524,-41.737638892751,mint_shrink
FAAHol,137.491626242874,122.0494456,-15.442180642874,mint_shrink
FAAHol,124.96648757245,111.1155484,-13.85093917245,mint_shrink
FAAHol,113.79113312522,184.193876,70.40274287478,mint_shrink
FAAHol,101.403218870048,72.4542101,-28.949008770048,mint_shrink
FAAHol,117.443785926032,58.1881006,-59.255685326032,mint_shrink
FAAHol,185.893620691939,259.1841304,73.290509708061,mint_shrink
FAAHol,192.723793826885,125.8746847,-66.849109126885,mint_shrink
FAAHol,147.483207000785,181.1251885,33.641981499215,mint_shrink
FAAHol,455.480854865142,463.9371941,8.45633923485798,mint_shrink
FAAHol,221.573404121991,411.0528748,189.479470678009,mint_shrink
FAAHol,325.89966135115,187.0060867,-138.89357465115,mint_shrink
FAAHol,228.17952415321,237.1950404,9.01551624679001,mint_shrink
FAAHol,144.096963751032,150.5421497,6.445185948968,mint_shrink
FAAHol,127.101697153286,109.8533998,-17.248297353286,mint_shrink
FAAHol,116.834326207193,125.7899746,8.95564839280699,mint_shrink
FAAHol,93.5639433571942,137.1174051,43.5534617428058,mint_shrink
FAAHol,117.094806399145,86.0254796,-31.069326799145,mint_shrink
FAAHol,192.403714216379,255.8300009,63.426286683621,mint_shrink
FAAHol,193.534150032018,282.4651643,88.931014267982,mint_shrink
FAAHol,161.897997912541,186.9472602,25.049262287459,mint_shrink
FAAVis,230.907368556953,402.7138522,171.806483643047,mint_shrink
FAAVis,128.73078977886,136.1304837,7.39969392114003,mint_shrink
FAAVis,100.883999124736,61.6596313,-39.224367824736,mint_shrink
FAAVis,108.967426931439,134.7625517,25.795124768561,mint_shrink
FAAVis,99.698589043342,145.0958905,45.397301456658,mint_shrink
FAAVis,83.456538595815,103.4636624,20.007123804185,mint_shrink
FAAVis,87.4113715131109,161.5541295,74.1427579868891,mint_shrink
FAAVis,67.1381985715641,76.0472348,8.90903622843589,mint_shrink
FAAVis,83.9726207723062,35.6184653,-48.3541554723062,mint_shrink
FAAVis,67.1774678706581,140.8859579,73.7084900293419,mint_shrink
FAAVis,83.2549127362613,115.9943387,32.7394259637387,mint_shrink
FAAVis,127.785039248803,102.3901276,-25.394911648803,mint_shrink
FAAVis,237.188125273587,260.2012631,23.013137826413,mint_shrink
FAAVis,115.72355529777,80.3663308,-35.35722449777,mint_shrink
FAAVis,101.285251915365,137.2976198,36.012367884635,mint_shrink
FAAVis,122.681543828672,52.5348658,-70.146678028672,mint_shrink
FAAVis,102.18921923241,83.3837207,-18.80549853241,mint_shrink
FAAVis,86.2282392300666,30.3404356,-55.8878036300666,mint_shrink
FAAVis,75.0386232309367,94.1565146,19.1178913690633,mint_shrink
FAAVis,62.5193850867592,21.9856733,-40.5337117867592,mint_shrink
FAAVis,74.6315293384268,121.1511799,46.5196505615732,mint_shrink
FAAVis,68.2001306575923,143.8998693,75.6997386424077,mint_shrink
FAAVis,82.2111783073028,107.2581614,25.0469830926972,mint_shrink
FAAVis,118.078305117947,117.1991245,-0.879180617947,mint_shrink
FAABus,10.1865671047507,12.7286198,2.5420526952493,mint_shrink
FAABus,24.1325331700898,55.641324,31.5087908299102,mint_shrink
FAABus,14.6468123021334,78.5255881,63.8787757978666,mint_shrink
FAABus,7.42199989327482,33.9281361,26.5061362067252,mint_shrink
FAABus,22.6237550313089,66.2890167,43.6652616686911,mint_shrink
FAABus,41.1446846980785,17.1196432,-24.0250414980785,mint_shrink
FAABus,64.5412795682711,52.7169078,-11.8243717682711,mint_shrink
FAABus,22.4288330846783,35.120704,12.6918709153217,mint_shrink
FAABus,37.8828593979188,143.5805836,105.697724202081,mint_shrink
FAABus,32.1424771589986,11.1434888,-20.9989883589986,mint_shrink
FAABus,36.7722754034991,172.2437642,135.471488796501,mint_shrink
FAABus,29.3483125636287,20.3979413,-8.9503712636287,mint_shrink
FAABus,18.0913124283096,29.8872898,11.7959773716904,mint_shrink
FAABus,35.502779059049,118.836094,83.333314940951,mint_shrink
FAABus,29.193146348078,52.5918679,23.398721551922,mint_shrink
FAABus,23.4674152063523,75.9161554,52.4487401936477,mint_shrink
FAABus,36.7009615476698,61.4189031,24.7179415523302,mint_shrink
FAABus,55.572315902656,29.2865698,-26.285746102656,mint_shrink
FAABus,71.3529212822705,87.5824507,16.2295294177295,mint_shrink
FAABus,33.0791671758951,46.6740618,13.5948946241049,mint_shrink
FAABus,51.3657279428282,64.9887118,13.6229838571718,mint_shrink
FAABus,45.7444477171173,22.8496329,-22.8948148171173,mint_shrink
FAABus,51.7560895196435,28.3827461,-23.3733434196435,mint_shrink
FAABus,42.3466641185838,9.8532595,-32.4934046185838,mint_shrink
FAAOth,9.78316299980571,0,-9.78316299980571,mint_shrink
FAAOth,8.38189886475978,9.2848755,0.90297663524022,mint_shrink
FAAOth,4.32476497449184,0.8298578,-3.49490717449184,mint_shrink
FAAOth,4.98884273862029,31.1412256,26.1523828613797,mint_shrink
FAAOth,18.5944651295102,5.182088,-13.4123771295102,mint_shrink
FAAOth,9.21132659946186,30.5170884,21.3057618005381,mint_shrink
FAAOth,0.386697242867395,12.2377858,11.8510885571326,mint_shrink
FAAOth,7.82051508209837,0,-7.82051508209837,mint_shrink
FAAOth,2.21941603362053,12.6378522,10.4184361663795,mint_shrink
FAAOth,10.6316861742608,1.4754034,-9.1562827742608,mint_shrink
FAAOth,6.67835363170083,16.9538406,10.2754869682992,mint_shrink
FAAOth,13.1047826631801,11.6038262,-1.5009564631801,mint_shrink
FAAOth,10.058257115608,9.2820055,-0.776251615608,mint_shrink
FAAOth,9.61597131584869,37.4982228,27.8822514841513,mint_shrink
FAAOth,4.89399211170191,6.506601,1.61260888829809,mint_shrink
FAAOth,8.06476826222165,18.0641441,9.99937583777835,mint_shrink
FAAOth,18.3618380799139,12.6079864,-5.7538516799139,mint_shrink
FAAOth,12.6260591473901,13.1922452,0.566186052609901,mint_shrink
FAAOth,3.1332425574325,4.3485758,1.2153332425675,mint_shrink
FAAOth,8.06513885606415,0.3784961,-7.68664275606415,mint_shrink
FAAOth,4.33656348522554,7.6812258,3.34466231477446,mint_shrink
FAAOth,10.8624956896549,35.8988455,25.0363498103451,mint_shrink
FAAOth,6.95333707028215,15.7518826,8.79854552971785,mint_shrink
FAAOth,14.494426055767,6.2787135,-8.215712555767,mint_shrink
FBAHol,200.696090432588,327.0191233,126.323032867412,mint_shrink
FBAHol,76.0848981702255,44.5777088,-31.5071893702255,mint_shrink
FBAHol,80.660214693411,42.1460963,-38.514118393411,mint_shrink
FBAHol,82.2554003415108,83.387698,1.13229765848919,mint_shrink
FBAHol,34.0311577900379,28.4845941,-5.5465636900379,mint_shrink
FBAHol,36.8888092686199,36.8211617,-0.067647568619904,mint_shrink
FBAHol,18.3815049933828,22.0637114,3.6822064066172,mint_shrink
FBAHol,13.2840786150641,33.4859087,20.2018300849359,mint_shrink
FBAHol,26.2745764248306,45.7549547,19.4803782751694,mint_shrink
FBAHol,38.6776252622402,82.4152217,43.7375964377598,mint_shrink
FBAHol,46.2908762709719,62.4836909,16.1928146290281,mint_shrink
FBAHol,47.961291056476,49.56978,1.608488943524,mint_shrink
FBAHol,223.724817308892,214.8812145,-8.843602808892,mint_shrink
FBAHol,76.142765828354,106.1463184,30.003552571646,mint_shrink
FBAHol,81.3254397690064,131.9019717,50.5765319309936,mint_shrink
FBAHol,84.6191622285883,69.1148058,-15.5043564285883,mint_shrink
FBAHol,38.8483434314741,35.0836053,-3.7647381314741,mint_shrink
FBAHol,42.0715049785024,151.4345627,109.363057721498,mint_shrink
FBAHol,26.0874700174651,42.2259806,16.1385105825349,mint_shrink
FBAHol,25.9256124030794,10.4143076,-15.5113048030794,mint_shrink
FBAHol,40.0893093249317,10.617836,-29.4714733249317,mint_shrink
FBAHol,51.7387733928614,18.7589039,-32.9798694928614,mint_shrink
FBAHol,56.0472327231241,75.1224449,19.0752121768759,mint_shrink
FBAHol,53.4667783489267,102.4968646,49.0300862510733,mint_shrink
FBAVis,25.685585733141,122.445485,96.759899266859,mint_shrink
