Series,Value,actual,error,Rec
CCCOth,46.1233780174686,11.8006966,-34.3226814174686,mint_shrink
CCCOth,60.9138705657045,28.4739415,-32.4399290657045,mint_shrink
CCCOth,32.1099610698804,4.8760975,-27.2338635698804,mint_shrink
CCCOth,32.5794121318675,24.1196463,-8.4597658318675,mint_shrink
CCCOth,42.3029001966022,14.15277,-28.1501301966022,mint_shrink
CDAHol,159.228876235298,87.0490402,-72.179836035298,mint_shrink
CDAHol,77.2722836180517,83.8848618,6.61257818194829,mint_shrink
CDAHol,110.048947464637,85.9578697,-24.091077764637,mint_shrink
CDAHol,191.891034708685,164.4097812,-27.481253508685,mint_shrink
CDAHol,109.309582511855,118.8022556,9.492673088145,mint_shrink
CDAHol,123.615538526624,73.1497731,-50.465765426624,mint_shrink
CDAHol,154.799421443876,320.706058,165.906636556124,mint_shrink
CDAHol,154.135321377384,108.0746634,-46.060657977384,mint_shrink
CDAHol,175.415197153044,143.7884704,-31.626726753044,mint_shrink
CDAHol,156.642103287071,127.5034607,-29.138642587071,mint_shrink
CDAHol,98.7325872311201,65.5193954,-33.2131918311201,mint_shrink
CDAHol,104.509018577209,82.0039288,-22.505089777209,mint_shrink
CDAHol,163.966681245618,103.4012582,-60.565423045618,mint_shrink
CDAHol,81.9011470793151,41.5360033,-40.3651437793151,mint_shrink
CDAHol,125.284511153067,56.6186013,-68.665909853067,mint_shrink
CDAHol,195.097762201203,136.7451162,-58.352646001203,mint_shrink
CDAHol,113.56923002052,69.0062364,-44.56299362052,mint_shrink
CDAHol,129.87158457934,161.6711663,31.79958172066,mint_shrink
CDAHol,152.527459894026,218.1055184,65.578058505974,mint_shrink
CDAHol,159.696927649809,75.4695917,-84.227335949809,mint_shrink
CDAHol,176.583370855415,141.8691926,-34.714178255415,mint_shrink
CDAHol,161.359580507051,205.126493,43.766912492949,mint_shrink
CDAHol,103.646548872541,121.2241446,17.577595727459,mint_shrink
CDAHol,109.497491576627,56.8282227,-52.669268876627,mint_shrink
CDAVis,234.43371881998,131.2493324,-103.18438641998,mint_shrink
CDAVis,144.946083099943,55.5676263,-89.378456799943,mint_shrink
CDAVis,155.859546280227,174.6594293,18.799883019773,mint_shrink
CDAVis,197.472120770288,246.8039255,49.331804729712,mint_shrink
CDAVis,136.582527428715,111.1344533,-25.448074128715,mint_shrink
CDAVis,157.554161713982,157.817862,0.263700286017979,mint_shrink
CDAVis,203.341867698586,103.0505796,-100.291288098586,mint_shrink
CDAVis,159.978063345172,87.4362451,-72.541818245172,mint_shrink
CDAVis,148.577667065858,275.9445296,127.366862534142,mint_shrink
CDAVis,148.820810257988,55.4475371,-93.373273157988,mint_shrink
CDAVis,143.085947240828,125.8775947,-17.208352540828,mint_shrink
CDAVis,210.337082942785,215.1302358,4.79315285721501,mint_shrink
CDAVis,250.62240630481,249.4552052,-1.16720110481,mint_shrink
CDAVis,147.843598983491,185.569868,37.726269016509,mint_shrink
CDAVis,147.19444762101,145.8514256,-1.34302202101,mint_shrink
CDAVis,193.461434987321,109.4379708,-84.023464187321,mint_shrink
CDAVis,138.988321323087,213.6218717,74.633550376913,mint_shrink
CDAVis,156.310198135428,227.2738841,70.963685964572,mint_shrink
CDAVis,206.073293744893,120.0243786,-86.048915144893,mint_shrink
CDAVis,161.269944324388,118.2905059,-42.979438424388,mint_shrink
CDAVis,147.747097184335,205.6500343,57.902937115665,mint_shrink
CDAVis,150.297461706847,746.4098037,596.112341993153,mint_shrink
CDAVis,138.767981548371,104.8237252,-33.944256348371,mint_shrink
CDAVis,210.382575361885,245.0709567,34.688381338115,mint_shrink
CDABus,213.681691586076,170.9162646,-42.765426986076,mint_shrink
CDABus,202.70277261132,331.6777072,128.97493458868,mint_shrink
CDABus,206.24885055074,123.0379354,-83.21091515074,mint_shrink
CDABus,195.429312043325,13.5305765,-181.898735543325,mint_shrink
CDABus,233.706745266249,321.3088771,87.602131833751,mint_shrink
CDABus,265.66183411738,126.2481022,-139.41373191738,mint_shrink
CDABus,223.94740464555,118.4224556,-105.52494904555,mint_shrink
CDABus,230.496064102444,95.3572259,-135.138838202444,mint_shrink
CDABus,249.945489787225,248.6146293,-1.33086048722501,mint_shrink
CDABus,205.208765360418,73.6983367,-131.510428660418,mint_shrink
CDABus,201.143792605054,96.8338042,-104.309988405054,mint_shrink
CDABus,243.812749682439,117.4492926,-126.363457082439,mint_shrink
CDABus,262.747677374905,77.3847697,-185.362907674905,mint_shrink
CDABus,227.88637655925,114.3252955,-113.56108105925,mint_shrink
CDABus,255.579374029752,260.4523841,4.87301007024803,mint_shrink
CDABus,248.855303278029,119.409905,-129.445398278029,mint_shrink
CDABus,279.769511118712,246.7538501,-33.015661018712,mint_shrink
CDABus,310.984549931856,69.5624573,-241.422092631856,mint_shrink
CDABus,286.274311935519,107.2277632,-179.046548735519,mint_shrink
CDABus,298.479827319578,81.1285485,-217.351278819578,mint_shrink
CDABus,297.166420091247,126.4970722,-170.669347891247,mint_shrink
CDABus,263.048441836922,229.3070054,-33.741436436922,mint_shrink
CDABus,260.212326124809,345.4952942,85.282968075191,mint_shrink
CDABus,294.70340209138,146.1422055,-148.56119659138,mint_shrink
CDAOth,19.4048472440217,22.5779627,3.1731154559783,mint_shrink
CDAOth,15.2069218413175,29.7136944,14.5067725586825,mint_shrink
CDAOth,27.926959628306,27.1236071,-0.803352528306,mint_shrink
CDAOth,2.38332889598017,21.9074963,19.5241674040198,mint_shrink
CDAOth,12.1984234312026,39.6735103,27.4750868687974,mint_shrink
CDAOth,13.5162233660815,34.4182762,20.9020528339185,mint_shrink
CDAOth,17.8202803486958,11.9033034,-5.9169769486958,mint_shrink
CDAOth,24.0299994132699,65.4517229,41.4217234867301,mint_shrink
CDAOth,14.3125819560538,27.3576285,13.0450465439462,mint_shrink
CDAOth,23.765165371737,2.0355579,-21.729607471737,mint_shrink
CDAOth,22.692534711996,3.8662344,-18.826300311996,mint_shrink
CDAOth,16.3887315975498,14.7896111,-1.5991204975498,mint_shrink
CDAOth,17.8674808512662,11.2356562,-6.6318246512662,mint_shrink
CDAOth,15.5006170142104,4.314409,-11.1862080142104,mint_shrink
CDAOth,24.340706745721,2.8625431,-21.478163645721,mint_shrink
CDAOth,-1.06407500615322,54.2146991,55.2787741061532,mint_shrink
CDAOth,9.53419132655447,9.304182,-0.23000932655447,mint_shrink
CDAOth,13.3958233199175,47.421018,34.0251946800825,mint_shrink
CDAOth,23.0194058113301,15.143171,-7.8762348113301,mint_shrink
CDAOth,20.7706177117175,124.8024387,104.031820988283,mint_shrink
CDAOth,12.2075221079479,16.5208636,4.3133414920521,mint_shrink
CDAOth,22.4293746780711,11.9367589,-10.4926157780711,mint_shrink
CDAOth,19.2104856570066,11.1044158,-8.1060698570066,mint_shrink
CDAOth,13.8941735051305,8.1398042,-5.7543693051305,mint_shrink
CDBHol,42.0487234607148,8.2726058,-33.7761176607148,mint_shrink
CDBHol,12.6728648061574,61.2738898,48.6010249938426,mint_shrink
CDBHol,16.2555758647746,7.0842788,-9.1712970647746,mint_shrink
CDBHol,42.8510873328819,53.9568516,11.1057642671181,mint_shrink
CDBHol,34.5510277581235,22.1215252,-12.4295025581235,mint_shrink
CDBHol,56.3983347839053,14.8943544,-41.5039803839053,mint_shrink
CDBHol,99.2523035238879,110.7611113,11.5088077761121,mint_shrink
CDBHol,111.960735956628,50.7520664,-61.208669556628,mint_shrink
CDBHol,123.112706326846,46.3835093,-76.729197026846,mint_shrink
CDBHol,69.7549697959514,51.0029596,-18.7520101959514,mint_shrink
CDBHol,16.6519594396638,21.6744165,5.0224570603362,mint_shrink
CDBHol,11.4836108619752,16.9045305,5.4209196380248,mint_shrink
CDBHol,36.3742231791075,31.7498406,-4.6243825791075,mint_shrink
CDBHol,13.2488121479598,21.2006668,7.9518546520402,mint_shrink
CDBHol,14.2397143907898,49.6891022,35.4493878092102,mint_shrink
CDBHol,43.6364041350975,114.1718635,70.5354593649025,mint_shrink
CDBHol,42.0772557211447,64.5581626,22.4809068788553,mint_shrink
CDBHol,54.5008554413757,65.1343613,10.6335058586243,mint_shrink
CDBHol,98.5648163192146,279.9804801,181.415663780785,mint_shrink
CDBHol,113.40033099809,143.1265731,29.72624210191,mint_shrink
CDBHol,114.071613400485,86.1612689,-27.910344500485,mint_shrink
CDBHol,65.1774588297448,79.1774921,14.0000332702552,mint_shrink
CDBHol,14.3394998126971,9.1025248,-5.2369750126971,mint_shrink
CDBHol,10.2856104222904,6.3822904,-3.9033200222904,mint_shrink
CDBVis,67.9491648354627,44.9524911,-22.9966737354627,mint_shrink
CDBVis,9.4827811003644,0,-9.4827811003644,mint_shrink
CDBVis,-6.44166304865768,0,6.44166304865768,mint_shrink
CDBVis,28.1091178535124,12.2461097,-15.8630081535124,mint_shrink
CDBVis,47.0719587812261,4.5677936,-42.5041651812261,mint_shrink
CDBVis,13.5831006759738,5.8027003,-7.7804003759738,mint_shrink
CDBVis,39.8711010131066,46.9290754,7.0579743868934,mint_shrink
CDBVis,18.409110695155,22.0190299,3.609919204845,mint_shrink
CDBVis,45.6379054095833,7.0930141,-38.5448913095833,mint_shrink
CDBVis,26.1670169449485,56.9053162,30.7382992550515,mint_shrink
CDBVis,8.59883180491448,21.2260676,12.6272357950855,mint_shrink
CDBVis,34.4056685648088,78.6245515,44.2188829351912,mint_shrink
CDBVis,67.0646769623711,16.5101998,-50.5544771623711,mint_shrink
CDBVis,9.02803707227432,3.7245411,-5.30349597227432,mint_shrink
CDBVis,17.3704577668141,13.2686066,-4.1018511668141,mint_shrink
CDBVis,28.7363972225027,52.7800273,24.0436300774973,mint_shrink
CDBVis,44.8037726427793,28.0641709,-16.7396017427793,mint_shrink
CDBVis,9.62381736006657,7.2458324,-2.37798496006657,mint_shrink
CDBVis,36.4111459637364,7.8455733,-28.5655726637364,mint_shrink
CDBVis,18.3510742985488,102.804058,84.4529837014512,mint_shrink
CDBVis,47.1643291012511,14.1911992,-32.9731299012511,mint_shrink
CDBVis,19.421316616859,40.7537274,21.332410783141,mint_shrink
CDBVis,12.9099342629047,4.6882589,-8.2216753629047,mint_shrink
CDBVis,34.157813539746,7.0118647,-27.145948839746,mint_shrink
CDBBus,44.2723220385899,55.7607695,11.4884474614101,mint_shrink
CDBBus,66.7374961615595,3.3533518,-63.3841443615595,mint_shrink
CDBBus,56.7436381297725,67.6223895,10.8787513702275,mint_shrink
CDBBus,79.8189689452719,97.3112008,17.4922318547281,mint_shrink
CDBBus,92.6467358314925,6.2720348,-86.3747010314925,mint_shrink
CDBBus,83.8895651707886,255.2990036,171.409438429211,mint_shrink
CDBBus,111.626527859804,237.396879,125.770351140196,mint_shrink
CDBBus,112.085409827344,106.1580594,-5.927350427344,mint_shrink
CDBBus,109.36321548654,166.2309098,56.86769431346,mint_shrink
CDBBus,73.2698228900487,90.4717505,17.2019276099513,mint_shrink
CDBBus,72.7991940273836,213.3832113,140.584017272616,mint_shrink
CDBBus,55.0973379473563,32.0622791,-23.0350588473563,mint_shrink
CDBBus,49.5388095482864,2.2225767,-47.3162328482864,mint_shrink
CDBBus,90.4912819031619,65.2233043,-25.2679776031619,mint_shrink
CDBBus,60.4875718851335,81.4867782,20.9992063148665,mint_shrink
CDBBus,81.7861815082886,21.5844796,-60.2017019082886,mint_shrink
CDBBus,96.9489210180073,20.8119138,-76.1370072180073,mint_shrink
CDBBus,87.649028431265,11.4347092,-76.214319231265,mint_shrink
CDBBus,110.593904901252,42.9678359,-67.626069001252,mint_shrink
CDBBus,112.824466767035,46.5571285,-66.267338267035,mint_shrink
CDBBus,105.286610640966,25.4269283,-79.859682340966,mint_shrink
CDBBus,89.6245576112472,110.0116397,20.3870820887528,mint_shrink
CDBBus,86.3568280853472,61.2644191,-25.0924089853472,mint_shrink
CDBBus,75.1926909909918,22.5199752,-52.6727157909918,mint_shrink
CDBOth,-5.69439886245671,4.551584,10.2459828624567,mint_shrink
CDBOth,57.8225543542715,0,-57.8225543542715,mint_shrink
CDBOth,-10.1797757523209,11.8799746,22.0597503523209,mint_shrink
CDBOth,-7.95594171228838,21.190809,29.1467507122884,mint_shrink
CDBOth,-5.54678042365023,36.3971601,41.9439405236502,mint_shrink
CDBOth,-6.28310498707827,0,6.28310498707827,mint_shrink
CDBOth,-5.50036754366872,13.9195194,19.4198869436687,mint_shrink
CDBOth,-11.3576764347344,0,11.3576764347344,mint_shrink
CDBOth,-11.5043964083609,0,11.5043964083609,mint_shrink
CDBOth,-2.88120773398589,0,2.88120773398589,mint_shrink
CDBOth,-4.69632944355721,0,4.69632944355721,mint_shrink
CDBOth,7.77065073972858,0,-7.77065073972858,mint_shrink
CDBOth,-11.166326514615,0,11.166326514615,mint_shrink
CDBOth,50.8477157340365,3.530914,-47.3168017340365,mint_shrink
CDBOth,-15.5036562459524,0,15.5036562459524,mint_shrink
CDBOth,-15.4705800876985,6.9261084,22.3966884876985,mint_shrink
CDBOth,-11.6842772532883,7.3752902,19.0595674532883,mint_shrink
CDBOth,-11.0320828929997,0,11.0320828929997,mint_shrink
CDBOth,-12.7213053754002,0,12.7213053754002,mint_shrink
CDBOth,-16.0073392122863,58.0610717,74.0684109122863,mint_shrink
CDBOth,-15.2818771002502,2.2237904,17.5056675002502,mint_shrink
CDBOth,-8.60550405247831,0,8.60550405247831,mint_shrink
CDBOth,-9.57128955842002,9.9240218,19.49531135842,mint_shrink
CDBOth,3.10258806457206,0,-3.10258806457206,mint_shrink
DAAHol,350.365050508151,443.9208572,93.555806691849,mint_shrink
DAAHol,129.862711837227,88.6959632,-41.166748637227,mint_shrink
DAAHol,171.28183365479,213.7202955,42.43846184521,mint_shrink
DAAHol,187.724693233976,149.4463624,-38.278330833976,mint_shrink
DAAHol,93.4067002793856,97.1777599,3.77105962061439,mint_shrink
DAAHol,114.354782959244,71.5446555,-42.810127459244,mint_shrink
DAAHol,151.414459062929,115.6276003,-35.786858762929,mint_shrink
DAAHol,115.060679328543,150.8634275,35.802748171457,mint_shrink
DAAHol,127.534528042193,93.8978277,-33.636700342193,mint_shrink
DAAHol,187.900892064006,210.0293196,22.128427535994,mint_shrink
DAAHol,133.997664967761,121.7011593,-12.296505667761,mint_shrink
DAAHol,125.085412866646,236.7340946,111.648681733354,mint_shrink
DAAHol,340.396302886268,347.4993451,7.10304221373201,mint_shrink
DAAHol,123.941335947534,134.0071124,10.065776452466,mint_shrink
DAAHol,159.363935095283,210.1907386,50.826803504717,mint_shrink
DAAHol,182.874518876366,235.005312,52.130793123634,mint_shrink
DAAHol,89.5202445720326,198.2678911,108.747646527967,mint_shrink
DAAHol,102.513723572555,68.4095448,-34.104178772555,mint_shrink
DAAHol,144.828901737893,173.0733978,28.244496062107,mint_shrink
DAAHol,105.945939059479,119.3523885,13.406449440521,mint_shrink
DAAHol,121.707422734018,115.9561105,-5.751312234018,mint_shrink
DAAHol,176.881972145978,191.3233013,14.441329154022,mint_shrink
DAAHol,129.222800055549,142.5785548,13.355754744451,mint_shrink
DAAHol,119.330956970339,189.3503615,70.019404529661,mint_shrink
DAAVis,575.216740972068,494.6949438,-80.521797172068,mint_shrink
DAAVis,194.294501095746,113.7580887,-80.536412395746,mint_shrink
DAAVis,223.127275904833,219.4521735,-3.67510240483301,mint_shrink
DAAVis,275.499421408667,350.2371294,74.737707991333,mint_shrink
DAAVis,225.410317727997,169.2567484,-56.153569327997,mint_shrink
DAAVis,167.523736394251,162.5452341,-4.978502294251,mint_shrink
DAAVis,242.368641315079,256.1181325,13.749491184921,mint_shrink
DAAVis,159.069055180152,204.5493723,45.480317119848,mint_shrink
DAAVis,193.144110389854,222.2333418,29.089231410146,mint_shrink
DAAVis,230.078435822982,281.4670976,51.388661777018,mint_shrink
DAAVis,232.107856351601,337.6915779,105.583721548399,mint_shrink
DAAVis,263.00079828023,376.8208146,113.82001631977,mint_shrink
DAAVis,567.459410818269,593.1882116,25.728800781731,mint_shrink
DAAVis,196.617427103272,220.0501245,23.432697396728,mint_shrink
DAAVis,212.838307412752,256.2391834,43.400875987248,mint_shrink
DAAVis,264.591905959357,315.0340295,50.442123540643,mint_shrink
DAAVis,217.666160087013,253.534111,35.867950912987,mint_shrink
DAAVis,164.196097961426,237.0035738,72.807475838574,mint_shrink
DAAVis,238.775209321972,279.2510036,40.475794278028,mint_shrink
DAAVis,150.191649991923,171.9741021,21.782452108077,mint_shrink
DAAVis,189.257097159965,220.6512127,31.394115540035,mint_shrink
DAAVis,223.299554617147,227.7536193,4.45406468285299,mint_shrink
DAAVis,219.652756686154,319.5312037,99.878447013846,mint_shrink
DAAVis,255.759789309512,296.6035036,40.843714290488,mint_shrink
DAABus,69.5868779662855,135.1220566,65.5351786337145,mint_shrink
DAABus,93.8538579401832,93.2540416,-0.59981634018321,mint_shrink
DAABus,119.19880649457,380.2114845,261.01267800543,mint_shrink
DAABus,104.038669518522,108.8128867,4.77421718147801,mint_shrink
DAABus,118.422244416106,114.0149019,-4.407342516106,mint_shrink
DAABus,96.5769226400991,94.3275937,-2.2493289400991,mint_shrink
DAABus,132.536139400159,126.7391607,-5.79697870015899,mint_shrink
DAABus,131.810930400908,199.2596763,67.448745899092,mint_shrink
DAABus,131.847499350331,102.876791,-28.970708350331,mint_shrink
DAABus,120.599034599512,228.7473661,108.148331500488,mint_shrink
DAABus,123.048794902042,165.438672,42.389877097958,mint_shrink
DAABus,96.1939176503573,68.9003544,-27.2935632503573,mint_shrink
DAABus,71.9632340083059,66.7964379,-5.1667961083059,mint_shrink
DAABus,88.4667647523723,385.3839667,296.917201947628,mint_shrink
DAABus,114.932106110361,184.8450521,69.912945989639,mint_shrink
DAABus,101.132018290638,108.0149116,6.882893309362,mint_shrink
DAABus,111.038674243484,217.3387939,106.300119656516,mint_shrink
DAABus,99.9877857762501,119.0222636,19.0344778237499,mint_shrink
DAABus,121.440235789536,76.6198963,-44.820339489536,mint_shrink
DAABus,133.058231391448,196.0244294,62.966198008552,mint_shrink
DAABus,124.244190707914,199.4918901,75.247699392086,mint_shrink
DAABus,121.223056894588,122.8526647,1.62960780541201,mint_shrink
DAABus,115.027809280131,141.5576345,26.529825219869,mint_shrink
DAABus,88.8557321158258,169.9785017,81.1227695841742,mint_shrink
DAAOth,101.810752781607,53.0929979,-48.717754881607,mint_shrink
DAAOth,129.442298204806,54.5335879,-74.908710304806,mint_shrink
DAAOth,102.03690835602,67.3145276,-34.72238075602,mint_shrink
DAAOth,110.15761642252,57.9788418,-52.17877462252,mint_shrink
DAAOth,148.745052682103,67.8186914,-80.926361282103,mint_shrink
DAAOth,122.469109607416,51.1098655,-71.359244107416,mint_shrink
DAAOth,124.203635019,67.9538127,-56.249822319,mint_shrink
DAAOth,99.7715872694604,47.9486936,-51.8228936694604,mint_shrink
DAAOth,129.643973826668,34.6548882,-94.989085626668,mint_shrink
DAAOth,118.975305105356,35.6046819,-83.370623205356,mint_shrink
DAAOth,130.638924580401,88.898942,-41.739982580401,mint_shrink
DAAOth,253.628427234295,30.9103814,-222.718045834295,mint_shrink
DAAOth,108.554677580492,26.4443424,-82.110335180492,mint_shrink
DAAOth,130.932797206378,103.243842,-27.688955206378,mint_shrink
DAAOth,141.970280074649,110.1187756,-31.851504474649,mint_shrink
DAAOth,128.623437379865,69.1456566,-59.477780779865,mint_shrink
DAAOth,165.653960821228,74.8021982,-90.851762621228,mint_shrink
DAAOth,144.201624894988,63.3938825,-80.807742394988,mint_shrink
DAAOth,138.716781927297,73.8960934,-64.820688527297,mint_shrink
DAAOth,146.198802560561,47.4395257,-98.759276860561,mint_shrink
DAAOth,134.635705020706,176.6400808,42.004375779294,mint_shrink
DAAOth,145.948756666944,150.238049,4.28929233305598,mint_shrink
DAAOth,150.051214016738,32.2355131,-117.815700916738,mint_shrink
DAAOth,259.003157106781,32.0964142,-226.906742906781,mint_shrink
DABHol,24.0957817870924,10.8249713,-13.2708104870924,mint_shrink
DABHol,10.2615178724365,5.5939193,-4.6675985724365,mint_shrink
DABHol,10.4343545778243,65.6666996,55.2323450221757,mint_shrink
DABHol,32.3415755013036,25.76789,-6.5736855013036,mint_shrink
DABHol,19.5546781524486,17.4354641,-2.1192140524486,mint_shrink
DABHol,18.9302701859965,26.40733,7.4770598140035,mint_shrink
DABHol,17.8577958320742,27.184475,9.3266791679258,mint_shrink
DABHol,10.6671763870781,14.4245901,3.7574137129219,mint_shrink
DABHol,12.0696187345343,28.432567,16.3629482654657,mint_shrink
DABHol,26.716911097153,14.5662585,-12.150652597153,mint_shrink
DABHol,20.0002838291467,13.8717442,-6.1285396291467,mint_shrink
DABHol,14.4016286214996,11.5435343,-2.8580943214996,mint_shrink
DABHol,23.3651805520285,18.6675628,-4.6976177520285,mint_shrink
DABHol,8.40396181499341,7.0625867,-1.34137511499341,mint_shrink
DABHol,9.63984865115165,15.5075057,5.86765704884835,mint_shrink
DABHol,30.4490970904208,10.305508,-20.1435890904208,mint_shrink
DABHol,16.8596726509204,23.6505801,6.7909074490796,mint_shrink
DABHol,17.5072652987,7.0942149,-10.4130503987,mint_shrink
DABHol,17.3796107803059,7.8802302,-9.4993805803059,mint_shrink
DABHol,9.55037291968786,14.1370526,4.58667968031214,mint_shrink
DABHol,13.2519312407236,18.7760232,5.5240919592764,mint_shrink
DABHol,25.7109527701721,14.0671651,-11.6437876701721,mint_shrink
DABHol,18.8117127596721,31.7574362,12.9457234403279,mint_shrink
DABHol,12.9583629674784,17.451622,4.4932590325216,mint_shrink
DABVis,26.3147517593644,21.9147928,-4.3999589593644,mint_shrink
DABVis,12.372318459676,16.3192249,3.946906440324,mint_shrink
DABVis,7.47933730327172,19.0932094,11.6138720967283,mint_shrink
DABVis,14.7274944419572,12.7416856,-1.9858088419572,mint_shrink
DABVis,13.4577146540904,20.0195365,6.5618218459096,mint_shrink
DABVis,9.81908004281044,9.3765786,-0.442501442810439,mint_shrink
DABVis,24.5712431368134,0.9599657,-23.6112774368134,mint_shrink
DABVis,10.7099026615191,8.89293,-1.8169726615191,mint_shrink
DABVis,11.6529448000761,7.0797965,-4.5731483000761,mint_shrink
DABVis,16.2684642391328,7.5195294,-8.7489348391328,mint_shrink
DABVis,21.1882822052302,15.3364806,-5.8518016052302,mint_shrink
DABVis,14.288755070894,5.4498683,-8.838886770894,mint_shrink
DABVis,30.0596747421967,7.9151933,-22.1444814421967,mint_shrink
DABVis,11.2337707344638,7.9293006,-3.3044701344638,mint_shrink
DABVis,10.7989095865408,17.1460954,6.3471858134592,mint_shrink
DABVis,13.9388616784953,1.4455041,-12.4933575784953,mint_shrink
DABVis,14.1892919188628,2.2876659,-11.9016260188628,mint_shrink
DABVis,10.9006102025922,5.2339593,-5.6666509025922,mint_shrink
DABVis,23.8709232126944,31.9579559,8.0870326873056,mint_shrink
DABVis,13.9230740612067,1.9275654,-11.9955086612067,mint_shrink
DABVis,13.1948422063491,7.41776,-5.7770822063491,mint_shrink
DABVis,17.9505168346162,0,-17.9505168346162,mint_shrink
DABVis,22.7813846917233,55.4362067,32.6548220082767,mint_shrink
DABVis,20.5356330210676,18.3095311,-2.2261019210676,mint_shrink
DABBus,5.43015906003523,1.277335,-4.15282406003523,mint_shrink
DABBus,7.13112703520207,0,-7.13112703520207,mint_shrink
DABBus,-4.34974116515961,1.1906074,5.54034856515961,mint_shrink
DABBus,12.9505441472278,2.8991352,-10.0514089472278,mint_shrink
DABBus,9.95881925579138,0,-9.95881925579138,mint_shrink
DABBus,10.4715713440288,3.5722235,-6.8993478440288,mint_shrink
DABBus,4.4438076059345,2.9745537,-1.4692539059345,mint_shrink
DABBus,5.5606267485605,0,-5.5606267485605,mint_shrink
DABBus,9.217356787329,0,-9.217356787329,mint_shrink
DABBus,11.6238723403962,0.9256365,-10.6982358403962,mint_shrink
DABBus,7.61286696683355,0.4018572,-7.21100976683355,mint_shrink
DABBus,9.10886851403479,11.2749897,2.16612118596521,mint_shrink
DABBus,7.8273262208246,0,-7.8273262208246,mint_shrink
DABBus,6.93921473445344,0,-6.93921473445344,mint_shrink
DABBus,21.3700591588895,9.0830392,-12.2870199588895,mint_shrink
DABBus,10.8430367576547,0.9232889,-9.9197478576547,mint_shrink
DABBus,10.5199144929743,13.6189232,3.0990087070257,mint_shrink
DABBus,10.8733902334784,5.0300328,-5.8433574334784,mint_shrink
DABBus,10.0116554060317,13.1423163,3.1306608939683,mint_shrink
DABBus,8.04674875524643,0,-8.04674875524643,mint_shrink
DABBus,11.1228930161084,0,-11.1228930161084,mint_shrink
DABBus,11.8589924757178,7.1971858,-4.6618066757178,mint_shrink
DABBus,10.1836481618414,4.8230506,-5.3605975618414,mint_shrink
DABBus,9.12800141847083,1.9797958,-7.14820561847083,mint_shrink
DABOth,-0.3773117212799,0,0.3773117212799,mint_shrink
DABOth,0.065752158034702,0,-0.065752158034702,mint_shrink
DABOth,3.42534142636683,0,-3.42534142636683,mint_shrink
DABOth,0.133529734362184,0,-0.133529734362184,mint_shrink
DABOth,-0.000721159651119,1.7308215,1.73154265965112,mint_shrink
DABOth,-0.172040827404084,7.3775654,7.54960622740408,mint_shrink
DABOth,0.729780024252377,0,-0.729780024252377,mint_shrink
DABOth,0.166848647818786,0,-0.166848647818786,mint_shrink
DABOth,0.086946937743377,0,-0.086946937743377,mint_shrink
DABOth,-0.399151535726538,0,0.399151535726538,mint_shrink
DABOth,-0.31791308241158,2.3418549,2.65976798241158,mint_shrink
DABOth,1.50937320887739,0.5949584,-0.91441480887739,mint_shrink
DABOth,-0.617177803599193,0,0.617177803599193,mint_shrink
DABOth,-0.073992705921242,0,0.073992705921242,mint_shrink
DABOth,3.45979250049079,1.5680577,-1.89173480049079,mint_shrink
DABOth,-0.099347040185679,0.905225,1.00457204018568,mint_shrink
DABOth,-0.287783595346098,0,0.287783595346098,mint_shrink
DABOth,-0.459478205018435,0.8386588,1.29813700501844,mint_shrink
DABOth,0.579586845453478,0,-0.579586845453478,mint_shrink
DABOth,-0.046072879383191,0,0.046072879383191,mint_shrink
DABOth,-0.060776564489757,0,0.060776564489757,mint_shrink
DABOth,-0.663883066986797,5.7596383,6.4235213669868,mint_shrink
DABOth,-0.654397893162888,0,0.654397893162888,mint_shrink
DABOth,1.4263975469996,0,-1.4263975469996,mint_shrink
DACHol,28.149850861133,26.1863425,-1.963508361133,mint_shrink
DACHol,8.61723931657017,5.6299981,-2.98724121657017,mint_shrink
DACHol,11.3990938928718,4.6438543,-6.7552395928718,mint_shrink
DACHol,19.382005048727,28.5588656,9.176860551273,mint_shrink
DACHol,12.0967152352477,10.2475718,-1.8491434352477,mint_shrink
DACHol,12.6056229434361,4.7101437,-7.8954792434361,mint_shrink
DACHol,15.6292325522488,57.3152384,41.6860058477512,mint_shrink
DACHol,19.7795834738721,5.7554405,-14.0241429738721,mint_shrink
DACHol,14.865075626342,4.7863823,-10.078693326342,mint_shrink
DACHol,15.2900374516843,9.2586614,-6.0313760516843,mint_shrink
DACHol,14.8331189528268,14.414493,-0.418625952826799,mint_shrink
DACHol,9.87199324914293,16.224745,6.35275175085707,mint_shrink
DACHol,25.6482307385853,30.3069857,4.6587549614147,mint_shrink
DACHol,11.4053573053727,10.8419608,-0.563396505372699,mint_shrink
DACHol,13.9046375547112,4.3383881,-9.5662494547112,mint_shrink
DACHol,18.8648789505949,6.0491544,-12.8157245505949,mint_shrink
DACHol,15.3477528862941,8.8586608,-6.4890920862941,mint_shrink
DACHol,16.2451485384109,8.962909,-7.2822395384109,mint_shrink
DACHol,17.8345551591717,7.7315994,-10.1029557591717,mint_shrink
DACHol,19.0602455184091,1.3953146,-17.6649309184091,mint_shrink
DACHol,18.1296396952507,73.3986245,55.2689848047493,mint_shrink
DACHol,18.0692939102811,30.3278406,12.2585466897189,mint_shrink
DACHol,18.2796190970484,5.7562146,-12.5234044970484,mint_shrink
